decimalLatitude,decimalLongitude,Order,adult_mass_g,max_longevity_d,age_first_reproduction_d,litter_size_n,litters_per_year_n,dispersal_km,density_n_km2,home_range_km2,dphy_invertebrate,dphy_plant,det_vend,det_vect,det_scav,det_diet_breadth_n,altitude_breadth_m,EQ,habitat_Forest,habitat_Savanna,habitat_Shrubland,habitat_Grassland,habitat_Wetlands,habitat_Desert,habitat_Artificial_Terrestrial,n_habitats,human_footprint,roadkill_category
-20.580677,-40.417217,Rodentia,9000.0,6132.0,451.6,1.01,1.5,3.549,28.0,2.6081223,0.0,100.0,0.0,0.0,0.0,3.0,2007.3366,0.558099322401468,1,0,0,0,0,0,0,1,28.6255207061768,Low
-25.753,-54.54,Rodentia,9000.0,6132.0,451.6,1.01,1.5,3.549,28.0,2.6081223,0.0,100.0,0.0,0.0,0.0,3.0,2007.3366,0.558099322401468,1,0,0,0,0,0,0,1,10.897801399231,High
-22.5026,-42.8424,Rodentia,9000.0,6132.0,451.6,1.01,1.5,3.549,28.0,2.6081223,0.0,100.0,0.0,0.0,0.0,3.0,2007.3366,0.558099322401468,1,0,0,0,0,0,0,1,11.5178556442261,Medium
-22.246302,-47.839529,Rodentia,9000.0,6132.0,451.6,1.01,1.5,3.549,28.0,2.6081223,0.0,100.0,0.0,0.0,0.0,3.0,2007.3366,0.558099322401468,1,0,0,0,0,0,0,1,21.9591789245605,High
6.15,-75.55,Rodentia,9000.0,6898.5,457.661,1.0,1.5,3.549,29.2466765666666,3.02964213333333,0.0,100.0,0.0,0.0,0.0,3.0,2000.0,0.62144963775287,1,0,0,0,1,0,0,2,25.6005058288574,Medium
16.030395,78.890295,Carnivora,15750.0,5876.5,435.43,4.3,1.05,25.095,0.317,33.64,0.0,0.0,90.0,0.0,10.0,1.0,5300.0,1.25901467741234,1,0,1,1,0,0,0,3,13.2072696685791,Medium
-1.005806,-46.774428,Pilosa,251.975,839.5,552.3363749,1.0,1.30999696666667,3.308,77.0,0.03,100.0,0.0,0.0,0.0,0.0,1.0,1500.0,0.774887465902273,1,0,0,0,0,0,0,1,25.8150939941406,Medium
54.39717217,18.48323454,Artiodactyla,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,50.0,Low
60.1282,18.6435,Artiodactyla,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,18.1269921128872,High
50.5,4.75,Artiodactyla,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,33.9713821411133,Low
54.687157,25.279652,Rodentia,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,50.0,Low
55.1694,23.8813,Artiodactyla,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,19.7183208465576,Low
42.9,11.2,Artiodactyla,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,17.7930774688721,Low
55.1694,23.8813,Artiodactyla,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,19.7183208465576,Low
52.3555,-1.1743,Artiodactyla,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,50.0,Low
54.5,18.54,Artiodactyla,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,47.4715194702148,Low
55.1694,23.8813,Artiodactyla,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,19.7183208465576,Low
47.5162,14.5501,Artiodactyla,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,16.6500072479248,Low
54.687157,25.279652,Artiodactyla,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,50.0,Low
60.662031,24.85388,Artiodactyla,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,50.0,Medium
40.4637,-3.7492,Artiodactyla,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,45.1247787475586,Low
45.1,15.2,Artiodactyla,63612.305,9125.0,1095.0,1.07,1.0,10.405,16.56,0.71,0.0,100.0,0.0,0.0,0.0,1.0,2562.72173333333,0.986146835319698,1,0,1,1,0,0,1,4,11.1448402404785,Low
-24.866723,-50.445759,Rodentia,3412.905,4307.0,453.946879066667,1.69696846666667,1.70750133333333,2.082,5.807,0.616782033333334,10.0,90.0,0.0,0.0,0.0,2.0,699.0,0.652962753751938,1,0,0,0,0,0,0,1,17.5704498291016,Low
-25.753,-54.54,Rodentia,3412.905,4307.0,453.946879066667,1.69696846666667,1.70750133333333,2.082,5.807,0.616782033333334,10.0,90.0,0.0,0.0,0.0,2.0,699.0,0.652962753751938,1,0,0,0,0,0,0,1,10.897801399231,Medium
-6.115415,-49.990498,Rodentia,3412.905,4307.0,453.946879066667,1.69696846666667,1.70750133333333,2.082,5.807,0.616782033333334,10.0,90.0,0.0,0.0,0.0,2.0,699.0,0.652962753751938,1,0,0,0,0,0,0,1,13.3549766540527,Medium
-23.8944,-52.7339,Rodentia,3412.905,4307.0,453.946879066667,1.69696846666667,1.70750133333333,2.082,5.807,0.616782033333334,10.0,90.0,0.0,0.0,0.0,2.0,699.0,0.652962753751938,1,0,0,0,0,0,0,1,13.2148427963257,Medium
-2.323301,-60.044455,Rodentia,3412.905,4307.0,453.946879066667,1.69696846666667,1.70750133333333,2.082,5.807,0.616782033333334,10.0,90.0,0.0,0.0,0.0,2.0,699.0,0.652962753751938,1,0,0,0,0,0,0,1,11.4166145324707,Low
-13.561588,-58.421854,Rodentia,3412.905,4307.0,453.946879066667,1.69696846666667,1.70750133333333,2.082,5.807,0.616782033333334,10.0,90.0,0.0,0.0,0.0,2.0,699.0,0.652962753751938,1,0,0,0,0,0,0,1,11.3544187545776,Medium
-11.904988,-48.737133,Rodentia,2893.747,5803.5,302.195,1.875,2.0343065,1.902,17.538,0.741975066666668,10.0,90.0,0.0,0.0,0.0,2.0,2011.47543333333,0.827999226515797,1,0,0,0,0,0,1,2,19.4081745147705,Medium
9.031361,-79.622694,Rodentia,2229.56,5037.0,596.825,1.64,1.87,1.648,23.281,0.511052783333334,10.0,90.0,0.0,0.0,0.0,2.0,2400.0,0.872792981547029,1,0,0,0,0,0,1,3,38.9809684753418,High
6.15,-75.55,Rodentia,2229.56,5037.0,596.825,1.64,1.87,1.648,23.281,0.511052783333334,10.0,90.0,0.0,0.0,0.0,2.0,2400.0,0.872792981547029,1,0,0,0,0,0,1,3,25.6005058288574,High
6.5124,-75.8179,Rodentia,2229.56,5037.0,596.825,1.64,1.87,1.648,23.281,0.511052783333334,10.0,90.0,0.0,0.0,0.0,2.0,2400.0,0.872792981547029,1,0,0,0,0,0,1,3,38.2301292419434,Low
-30.117957,-53.619222,Cingulata,1500.0,5031.0101766381,399.439375400001,6.18,1.458917,1.325,122.2454042,0.189997966666667,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.648379787703259,1,1,1,1,0,0,1,5,19.8435955047607,Medium
-30.0867,-50.6708,Cingulata,1500.0,5031.0101766381,399.439375400001,6.18,1.458917,1.325,122.2454042,0.189997966666667,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.648379787703259,1,1,1,1,0,0,1,5,9.05039978027344,Medium
-25.54553,-48.78396,Cingulata,1500.0,5031.0101766381,399.439375400001,6.18,1.458917,1.325,122.2454042,0.189997966666667,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.648379787703259,1,1,1,1,0,0,1,5,24.6932792663574,Medium
-30.347781,-53.998679,Cingulata,1500.0,5031.0101766381,399.439375400001,6.18,1.458917,1.325,122.2454042,0.189997966666667,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.648379787703259,1,1,1,1,0,0,1,5,14.2240552902222,Medium
-29.878831,-50.16805,Cingulata,1500.0,5031.0101766381,399.439375400001,6.18,1.458917,1.325,122.2454042,0.189997966666667,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.648379787703259,1,1,1,1,0,0,1,5,21.1244487762451,High
-16.575593,-50.261,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,14.1203746795654,Medium
-20.187971,-54.806624,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,11.9530124664307,Medium
-19.7091,-47.9835,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,43.6360549926758,High
10.020301,-83.215233,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,22.0313472747803,High
-21.8644,-51.8667,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,32.6042251586914,Medium
-20.580677,-40.417217,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,28.6255207061768,Medium
-19.36333333,-48.07916667,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,14.6931056976318,Medium
-2.323301,-60.044455,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,11.4166145324707,Medium
-10.675567,-62.208069,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,18.0498847961426,High
-29.878831,-50.16805,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,21.1244487762451,High
-19.936923,-40.482438,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,14.5350189208984,Medium
-20.490151,-54.80721,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,34.6968307495117,High
-20.675583,-43.349806,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,13.66100025177,Medium
-22.307184,-43.130266,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,31.5623340606689,Low
-19.72597,-40.644482,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,31.0459003448486,Low
-25.753,-54.54,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,10.897801399231,High
-7.691903,-72.639592,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,25.6959247589111,High
-11.646886,-61.54987,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,14.2223215103149,Medium
6.15,-75.55,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,25.6005058288574,High
-30.0867,-50.6708,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,9.05039978027344,High
-28.170158,-52.314813,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,18.6696910858154,Medium
-10.68583,-37.42472,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,42.7882308959961,Medium
-23.8944,-52.7339,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,13.2148427963257,High
-13.561588,-58.421854,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,11.3544187545776,Medium
-16.598535,-50.195063,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,20.0962181091309,Medium
9.031361,-79.622694,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,38.9809684753418,High
-20.469266,-55.20453,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,13.68492603302,Medium
30.5037,-87.9873,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,41.1402931213379,High
10.468506,-84.657612,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,29.3919906616211,High
29.5198,-82.2936,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,24.1134548187256,High
-18.232298,-50.431983,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,18.5492343902588,Medium
29.5874,-82.3382,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,21.9330825805664,High
-21.470753,-47.908255,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,12.5507373809814,High
-25.176596,-57.555961,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,41.6965103149414,High
-20.552911,-55.549228,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,11.8876171112061,Medium
-30.117957,-53.619222,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,19.8435955047607,Medium
34.7728,-98.9838,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,5.26277780532837,Low
-22.246302,-47.839529,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,21.9591789245605,High
-30.347781,-53.998679,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,14.2240552902222,High
-25.54553,-48.78396,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,24.6932792663574,Medium
-22.5026,-42.8424,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,11.5178556442261,High
-3.5,-54.8485,Cingulata,3949.01,8151.667,365.0,4.0,1.0,12.741,0.26,0.04,100.0,0.0,0.0,0.0,0.0,1.0,2000.0,0.286050834462353,1,1,1,1,0,0,1,5,3.12921667098999,Medium
-22.5026,-42.8424,Cingulata,1500.82,6101.583,399.97,5.995,1.4996895,1.325,118.187781633333,0.244279333333333,100.0,0.0,0.0,0.0,0.0,1.0,1924.547,0.649379313592731,1,1,0,1,0,0,0,3,11.5178556442261,Medium
-14.0467,-47.3878,Cingulata,1500.82,6101.583,399.97,5.995,1.4996895,1.325,118.187781633333,0.244279333333333,100.0,0.0,0.0,0.0,0.0,1.0,1924.547,0.649379313592731,1,1,0,1,0,0,0,3,3.62640118598938,Medium
-21.8644,-51.8667,Cingulata,1500.82,6101.583,399.97,5.995,1.4996895,1.325,118.187781633333,0.244279333333333,100.0,0.0,0.0,0.0,0.0,1.0,1924.547,0.649379313592731,1,1,0,1,0,0,0,3,32.6042251586914,Medium
-24.739094,-65.028936,Cingulata,1500.82,6101.583,399.97,5.995,1.4996895,1.325,118.187781633333,0.244279333333333,100.0,0.0,0.0,0.0,0.0,1.0,1924.547,0.649379313592731,1,1,0,1,0,0,0,3,32.7104568481445,Low
-11.904988,-48.737133,Cingulata,1500.82,6101.583,399.97,5.995,1.4996895,1.325,118.187781633333,0.244279333333333,100.0,0.0,0.0,0.0,0.0,1.0,1924.547,0.649379313592731,1,1,0,1,0,0,0,3,19.4081745147705,Medium
-41.019952,144.672274,Dasyuromorphia,1782.0,2482.0,395.39,4.47,1.0,1.456,3.49,1.36,30.0,0.0,60.0,10.0,0.0,2.0,2206.01306666667,0.260454282260015,1,0,1,0,0,0,1,3,15.3431177139282,High
-27.35,-50.9,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,9.98854160308838,High
-10.68583,-37.42472,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,42.7882308959961,High
-21.8644,-51.8667,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,32.6042251586914,Medium
-32.24,-52.48583333,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,21.6355743408203,High
-14.157535,-47.59415,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,12.5490980148315,Low
-20.490151,-54.80721,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,34.6968307495117,Low
-30.347781,-53.998679,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,14.2240552902222,High
-19.36333333,-48.07916667,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,14.6931056976318,Medium
-14.0467,-47.3878,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,3.62640118598938,Medium
-29.9415,-50.9928,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,41.4258995056152,High
-15.5205,-47.567454,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,20.2414436340332,High
-32.24,-52.48583333,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,21.6355743408203,High
-20.675583,-43.349806,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,13.66100025177,Medium
-24.739094,-65.028936,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,32.7104568481445,Medium
-31.639476,-60.633072,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,44.4987411499023,High
-10.21618,-75.585138,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,14.0529832839966,Medium
-28.170158,-52.314813,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,18.6696910858154,Medium
-29.878831,-50.16805,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,21.1244487762451,High
-30.0867,-50.6708,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,9.05039978027344,High
-13.903857,-40.018298,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,18.9009265899658,High
-19.7091,-47.9835,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,43.6360549926758,Medium
-21.470753,-47.908255,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,12.5507373809814,High
-17.102934,-49.89273,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,25.1615428924561,Medium
-25.753,-54.54,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,10.897801399231,High
-30.117957,-53.619222,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,19.8435955047607,High
-11.904988,-48.737133,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,19.4081745147705,Low
-20.469266,-55.20453,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,13.68492603302,Medium
-26.581324,-48.722133,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,29.5938949584961,Medium
-13.561588,-58.421854,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,11.3544187545776,Medium
-22.246302,-47.839529,Didelphimorphia,1030.47,620.5,327.68,6.9,1.5,1.078,400.0,0.004,20.0,20.0,0.0,0.0,30.0,4.0,2028.29063333333,0.519285209967951,1,1,1,0,0,0,1,4,21.9591789245605,Medium
