"scientificName_final","decimalLatitude","decimalLongitude","Order","Annualroadkillrate_corrected","adult_mass_g","max_longevity_d","age_first_reproduction_d","litter_size_n","litters_per_year_n","dispersal_km","density_n_km2","home_range_km2","dphy_invertebrate","dphy_plant","det_vend","det_vect","det_scav","det_diet_breadth_n","altitude_breadth_m","EQ","habitat_Forest","habitat_Savanna","habitat_Shrubland","habitat_Grassland","habitat_Wetlands","habitat_Desert","habitat_Artificial_Terrestrial","n_habitats","human_footprint","log_roadkill","roadkill_category"
"Cryptomys hottentotus",-22.133333,29.2,"Rodentia",0.010138889,78.425,4015,555.595,2.86,1.5,0.261,816.08,0.001,0,100,0,0,0,1,2277.4443,0.524469312887449,"0","0","1","1","0","0","1",3,5.75422382354736,-4.59137685289685,"Low"
"Cuniculus paca",-20.469266,-55.20453,"Rodentia",0.004428011,9000,6132,451.6,1.01,1.5,3.549,28,2.6081223,0,100,0,0,0,3,2007.3366,0.558099322401468,"1","0","0","0","0","0","0",1,13.68492603302,-5.41980477994732,"Low"
"Cuniculus paca",-24.866723,-50.445759,"Rodentia",0.002047778,9000,6132,451.6,1.01,1.5,3.549,28,2.6081223,0,100,0,0,0,3,2007.3366,0.558099322401468,"1","0","0","0","0","0","0",1,17.5704498291016,-6.19099997611791,"Low"
"Cuniculus paca",-23.8944,-52.7339,"Rodentia",0.063861383,9000,6132,451.6,1.01,1.5,3.549,28,2.6081223,0,100,0,0,0,3,2007.3366,0.558099322401468,"1","0","0","0","0","0","0",1,13.2148427963257,-2.75104043518087,"Medium"
"Cuniculus paca",-20.552911,-55.549228,"Rodentia",0.000973516,9000,6132,451.6,1.01,1.5,3.549,28,2.6081223,0,100,0,0,0,3,2007.3366,0.558099322401468,"1","0","0","0","0","0","0",1,11.8876171112061,-6.93459629774522,"Low"
"Cuniculus paca",-22.307184,-43.130266,"Rodentia",0.005390626,9000,6132,451.6,1.01,1.5,3.549,28,2.6081223,0,100,0,0,0,3,2007.3366,0.558099322401468,"1","0","0","0","0","0","0",1,31.5623340606689,-5.22309375980322,"Low"
"Cuniculus paca",-20.580677,-40.417217,"Rodentia",0.007193004,9000,6132,451.6,1.01,1.5,3.549,28,2.6081223,0,100,0,0,0,3,2007.3366,0.558099322401468,"1","0","0","0","0","0","0",1,28.6255207061768,-4.93464639200087,"Low"
"Cuniculus paca",-25.753,-54.54,"Rodentia",0.117566534,9000,6132,451.6,1.01,1.5,3.549,28,2.6081223,0,100,0,0,0,3,2007.3366,0.558099322401468,"1","0","0","0","0","0","0",1,10.897801399231,-2.14075085884664,"High"
"Cuniculus paca",-22.5026,-42.8424,"Rodentia",0.014742867,9000,6132,451.6,1.01,1.5,3.549,28,2.6081223,0,100,0,0,0,3,2007.3366,0.558099322401468,"1","0","0","0","0","0","0",1,11.5178556442261,-4.21699590638556,"Medium"
"Cuniculus paca",-22.246302,-47.839529,"Rodentia",0.140721872,9000,6132,451.6,1.01,1.5,3.549,28,2.6081223,0,100,0,0,0,3,2007.3366,0.558099322401468,"1","0","0","0","0","0","0",1,21.9591789245605,-1.96096987562824,"High"
"Cuniculus taczanowskii",6.15,-75.55,"Rodentia",0.088041376,9000,6898.5,457.661,1,1.5,3.549,29.2466765666666,3.02964213333333,0,100,0,0,0,3,2000,0.62144963775287,"1","0","0","0","1","0","0",2,25.6005058288574,-2.42994839318658,"Medium"
"Cuon alpinus",16.030395,78.890295,"Carnivora",0.040916945,15750,5876.5,435.43,4.3,1.05,25.095,0.317,33.64,0,0,90,0,10,1,5300,1.25901467741234,"1","0","1","1","0","0","0",3,13.2072696685791,-3.19621099855476,"Medium"
"Cyclopes didactylus",-1.005806,-46.774428,"Pilosa",0.019851621,251.975,839.5,552.3363749,1,1.30999696666667,3.308,77,0.03,100,0,0,0,0,1,1500,0.774887465902273,"1","0","0","0","0","0","0",1,25.8150939941406,-3.91946961271462,"Medium"
"Dama dama",54.39717217,18.48323454,"Artiodactyla",0.000685992,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,50,-7.28464459211397,"Low"
"Dama dama",60.1282,18.6435,"Artiodactyla",0.279316267,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,18.1269921128872,-1.27541056569335,"High"
"Dama dama",50.5,4.75,"Artiodactyla",9.58742e-06,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,33.9713821411133,-11.5550587355039,"Low"
"Dama dama",54.687157,25.279652,"Rodentia",8.16731e-06,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,50,-11.7153709566741,"Low"
"Dama dama",55.1694,23.8813,"Artiodactyla",5.10549e-05,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,19.7183208465576,-9.88260903363071,"Low"
"Dama dama",42.9,11.2,"Artiodactyla",0.003297319,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,17.7930774688721,-5.71464556494755,"Low"
"Dama dama",55.1694,23.8813,"Artiodactyla",0.000629678,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,19.7183208465576,-7.37030198035161,"Low"
"Dama dama",52.3555,-1.1743,"Artiodactyla",0.003891953,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,50,-5.54884419078474,"Low"
"Dama dama",54.5,18.54,"Artiodactyla",0.009262549,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,47.4715194702148,-4.68177599822548,"Low"
"Dama dama",55.1694,23.8813,"Artiodactyla",0.000170183,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,19.7183208465576,-8.67863622930478,"Low"
"Dama dama",47.5162,14.5501,"Artiodactyla",0.000253076,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,16.6500072479248,-8.28182071908946,"Low"
"Dama dama",54.687157,25.279652,"Artiodactyla",3.23621e-05,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,50,-10.3385225729476,"Low"
"Dama dama",60.662031,24.85388,"Artiodactyla",0.01695415,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,50,-4.07724263736544,"Medium"
"Dama dama",40.4637,-3.7492,"Artiodactyla",3.97957e-06,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,45.1247787475586,-12.4343367847057,"Low"
"Dama dama",45.1,15.2,"Artiodactyla",0.000114943,63612.305,9125,1095,1.07,1,10.405,16.56,0.71,0,100,0,0,0,1,2562.72173333333,0.986146835319698,"1","0","1","1","0","0","1",4,11.1448402404785,-9.07107420465108,"Low"
"Dasyprocta azarae",-24.866723,-50.445759,"Rodentia",0.002047778,3412.905,4307,453.946879066667,1.69696846666667,1.70750133333333,2.082,5.807,0.616782033333334,10,90,0,0,0,2,699,0.652962753751938,"1","0","0","0","0","0","0",1,17.5704498291016,-6.19099997611791,"Low"
"Dasyprocta azarae",-25.753,-54.54,"Rodentia",0.051435359,3412.905,4307,453.946879066667,1.69696846666667,1.70750133333333,2.082,5.807,0.616782033333334,10,90,0,0,0,2,699,0.652962753751938,"1","0","0","0","0","0","0",1,10.897801399231,-2.96742942474041,"Medium"
"Dasyprocta azarae",-6.115415,-49.990498,"Rodentia",0.039227361,3412.905,4307,453.946879066667,1.69696846666667,1.70750133333333,2.082,5.807,0.616782033333334,10,90,0,0,0,2,699,0.652962753751938,"1","0","0","0","0","0","0",1,13.3549766540527,-3.23838079096987,"Medium"
"Dasyprocta azarae",-23.8944,-52.7339,"Rodentia",0.031930691,3412.905,4307,453.946879066667,1.69696846666667,1.70750133333333,2.082,5.807,0.616782033333334,10,90,0,0,0,2,699,0.652962753751938,"1","0","0","0","0","0","0",1,13.2148427963257,-3.44418763139973,"Medium"
"Dasyprocta azarae",-2.323301,-60.044455,"Rodentia",0.006493156,3412.905,4307,453.946879066667,1.69696846666667,1.70750133333333,2.082,5.807,0.616782033333334,10,90,0,0,0,2,699,0.652962753751938,"1","0","0","0","0","0","0",1,11.4166145324707,-5.03700657987039,"Low"
"Dasyprocta azarae",-13.561588,-58.421854,"Rodentia",0.014504465,3412.905,4307,453.946879066667,1.69696846666667,1.70750133333333,2.082,5.807,0.616782033333334,10,90,0,0,0,2,699,0.652962753751938,"1","0","0","0","0","0","0",1,11.3544187545776,-4.23329874592216,"Medium"
"Dasyprocta leporina",-11.904988,-48.737133,"Rodentia",0.025225157,2893.747,5803.5,302.195,1.875,2.0343065,1.902,17.538,0.741975066666668,10,90,0,0,0,2,2011.47543333333,0.827999226515797,"1","0","0","0","0","0","1",2,19.4081745147705,-3.67991348877769,"Medium"
"Dasyprocta punctata",9.031361,-79.622694,"Rodentia",0.132806975,2229.56,5037,596.825,1.64,1.87,1.648,23.281,0.511052783333334,10,90,0,0,0,2,2400,0.872792981547029,"1","0","0","0","0","0","1",3,38.9809684753418,-2.01885852072871,"High"
"Dasyprocta punctata",6.15,-75.55,"Rodentia",0.176082752,2229.56,5037,596.825,1.64,1.87,1.648,23.281,0.511052783333334,10,90,0,0,0,2,2400,0.872792981547029,"1","0","0","0","0","0","1",3,25.6005058288574,-1.73680121262664,"High"
"Dasyprocta punctata",6.5124,-75.8179,"Rodentia",0.01044275,2229.56,5037,596.825,1.64,1.87,1.648,23.281,0.511052783333334,10,90,0,0,0,2,2400,0.872792981547029,"1","0","0","0","0","0","1",3,38.2301292419434,-4.56184732125227,"Low"
"Dasypus hybridus",-30.117957,-53.619222,"Cingulata",0.08155037,1500,5031.0101766381,399.439375400001,6.18,1.458917,1.325,122.2454042,0.189997966666667,100,0,0,0,0,1,2000,0.648379787703259,"1","1","1","1","0","0","1",5,19.8435955047607,-2.5065344128316,"Medium"
"Dasypus hybridus",-30.0867,-50.6708,"Cingulata",0.022905841,1500,5031.0101766381,399.439375400001,6.18,1.458917,1.325,122.2454042,0.189997966666667,100,0,0,0,0,1,2000,0.648379787703259,"1","1","1","1","0","0","1",5,9.05039978027344,-3.77636333544343,"Medium"
"Dasypus hybridus",-25.54553,-48.78396,"Cingulata",0.02147963,1500,5031.0101766381,399.439375400001,6.18,1.458917,1.325,122.2454042,0.189997966666667,100,0,0,0,0,1,2000,0.648379787703259,"1","1","1","1","0","0","1",5,24.6932792663574,-3.84065023481572,"Medium"
"Dasypus hybridus",-30.347781,-53.998679,"Cingulata",0.107398149,1500,5031.0101766381,399.439375400001,6.18,1.458917,1.325,122.2454042,0.189997966666667,100,0,0,0,0,1,2000,0.648379787703259,"1","1","1","1","0","0","1",5,14.2240552902222,-2.23121233169276,"Medium"
"Dasypus hybridus",-29.878831,-50.16805,"Cingulata",0.875651449,1500,5031.0101766381,399.439375400001,6.18,1.458917,1.325,122.2454042,0.189997966666667,100,0,0,0,0,1,2000,0.648379787703259,"1","1","1","1","0","0","1",5,21.1244487762451,-0.132787156494091,"High"
"Dasypus novemcinctus",-16.575593,-50.261,"Cingulata",0.020295189,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,14.1203746795654,-3.89737141609606,"Medium"
"Dasypus novemcinctus",-20.187971,-54.806624,"Cingulata",0.039360203,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,11.9530124664307,-3.23500004929106,"Medium"
"Dasypus novemcinctus",-19.7091,-47.9835,"Cingulata",0.176682828,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,43.6360549926758,-1.73339908604277,"High"
"Dasypus novemcinctus",10.020301,-83.215233,"Cingulata",0.555142567,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,22.0313472747803,-0.588530320745595,"High"
"Dasypus novemcinctus",-21.8644,-51.8667,"Cingulata",0.085807236,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,32.6042251586914,-2.45565194037994,"Medium"
"Dasypus novemcinctus",-20.580677,-40.417217,"Cingulata",0.046754526,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,28.6255207061768,-3.06284421509928,"Medium"
"Dasypus novemcinctus",-19.36333333,-48.07916667,"Cingulata",0.08413468,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,14.6931056976318,-2.47533643077214,"Medium"
"Dasypus novemcinctus",-2.323301,-60.044455,"Cingulata",0.014463067,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,11.4166145324707,-4.23615698239073,"Medium"
"Dasypus novemcinctus",-10.675567,-62.208069,"Cingulata",1.932203869,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,18.0498847961426,0.658661252479973,"High"
"Dasypus novemcinctus",-29.878831,-50.16805,"Cingulata",0.218912862,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,21.1244487762451,-1.51908151875599,"High"
"Dasypus novemcinctus",-19.936923,-40.482438,"Cingulata",0.06291623,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,14.5350189208984,-2.76595111994255,"Medium"
"Dasypus novemcinctus",-20.490151,-54.80721,"Cingulata",0.161503534,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,34.6968307495117,-1.8232282542059,"High"
"Dasypus novemcinctus",-20.675583,-43.349806,"Cingulata",0.020780591,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,13.66100025177,-3.87373585290702,"Medium"
"Dasypus novemcinctus",-22.307184,-43.130266,"Cingulata",0.003593751,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,31.5623340606689,-5.62855877515778,"Low"
"Dasypus novemcinctus",-19.72597,-40.644482,"Cingulata",0.009437908,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,31.0459003448486,-4.66302093355338,"Low"
"Dasypus novemcinctus",-25.753,-54.54,"Cingulata",0.367395418,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,10.897801399231,-1.00131657769968,"High"
"Dasypus novemcinctus",-7.691903,-72.639592,"Cingulata",0.160150403,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,25.6959247589111,-1.83164188653925,"High"
"Dasypus novemcinctus",-11.646886,-61.54987,"Cingulata",0.072727273,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,14.2223215103149,-2.62103882036258,"Medium"
"Dasypus novemcinctus",6.15,-75.55,"Cingulata",0.263220825,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,25.6005058288574,-1.33476196032056,"High"
"Dasypus novemcinctus",-30.0867,-50.6708,"Cingulata",0.263417175,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,9.05039978027344,-1.33401628678732,"High"
"Dasypus novemcinctus",-28.170158,-52.314813,"Cingulata",0.059599296,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,18.6696910858154,-2.82011151706113,"Medium"
"Dasypus novemcinctus",-10.68583,-37.42472,"Cingulata",0.109756312,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,42.7882308959961,-2.20949271615216,"Medium"
"Dasypus novemcinctus",-23.8944,-52.7339,"Cingulata",0.41367935,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,13.2148427963257,-0.882664122158217,"High"
"Dasypus novemcinctus",-13.561588,-58.421854,"Cingulata",0.064615434,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,11.3544187545776,-2.73930198032089,"Medium"
"Dasypus novemcinctus",-16.598535,-50.195063,"Cingulata",0.016355048,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,20.0962181091309,-4.1132186831138,"Medium"
"Dasypus novemcinctus",9.031361,-79.622694,"Cingulata",0.22058796,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,38.9809684753418,-1.51145875207468,"High"
"Dasypus novemcinctus",-20.469266,-55.20453,"Cingulata",0.073973215,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,13.68492603302,-2.60405221076056,"Medium"
"Dasypus novemcinctus",30.5037,-87.9873,"Cingulata",0.527272727,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,41.1402931213379,-0.640037355763238,"High"
"Dasypus novemcinctus",10.468506,-84.657612,"Cingulata",0.235801872,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,29.3919906616211,-1.44476335197908,"High"
"Dasypus novemcinctus",29.5198,-82.2936,"Cingulata",5.161203065,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,24.1134548187256,1.64116970444952,"High"
"Dasypus novemcinctus",-18.232298,-50.431983,"Cingulata",0.064322703,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,18.5492343902588,-2.74384263074069,"Medium"
"Dasypus novemcinctus",29.5874,-82.3382,"Cingulata",5.161203065,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,21.9330825805664,1.64116970444952,"High"
"Dasypus novemcinctus",-21.470753,-47.908255,"Cingulata",0.166073924,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,12.5507373809814,-1.79532226445227,"High"
"Dasypus novemcinctus",-25.176596,-57.555961,"Cingulata",0.154621611,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,41.6965103149414,-1.86677436605212,"High"
"Dasypus novemcinctus",-20.552911,-55.549228,"Cingulata",0.040881787,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,11.8876171112061,-3.19707062073485,"Medium"
"Dasypus novemcinctus",-30.117957,-53.619222,"Cingulata",0.040775185,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,19.8435955047607,-3.19968159339154,"Medium"
"Dasypus novemcinctus",34.7728,-98.9838,"Cingulata",0.009268072,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,5.26277780532837,-4.6811799037758,"Low"
"Dasypus novemcinctus",-22.246302,-47.839529,"Cingulata",0.140240603,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,21.9591789245605,-1.96439573860658,"High"
"Dasypus novemcinctus",-30.347781,-53.998679,"Cingulata",0.250595681,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,14.2240552902222,-1.38391447130556,"High"
"Dasypus novemcinctus",-25.54553,-48.78396,"Cingulata",0.032219445,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,24.6932792663574,-3.43518512670755,"Medium"
"Dasypus novemcinctus",-22.5026,-42.8424,"Cingulata",0.337926263,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,11.5178556442261,-1.08492756410351,"High"
"Dasypus novemcinctus",-3.5,-54.8485,"Cingulata",0.065853787,3949.01,8151.667,365,4,1,12.741,0.26,0.04,100,0,0,0,0,1,2000,0.286050834462353,"1","1","1","1","0","0","1",5,3.12921667098999,-2.72031834295519,"Medium"
"Dasypus septemcinctus",-22.5026,-42.8424,"Cingulata",0.029384892,1500.82,6101.583,399.97,5.995,1.4996895,1.325,118.187781633333,0.244279333333333,100,0,0,0,0,1,1924.547,0.649379313592731,"1","1","0","1","0","0","0",3,11.5178556442261,-3.52727461426884,"Medium"
"Dasypus septemcinctus",-14.0467,-47.3878,"Cingulata",0.084753909,1500.82,6101.583,399.97,5.995,1.4996895,1.325,118.187781633333,0.244279333333333,100,0,0,0,0,1,1924.547,0.649379313592731,"1","1","0","1","0","0","0",3,3.62640118598938,-2.46800340989145,"Medium"
"Dasypus septemcinctus",-21.8644,-51.8667,"Cingulata",0.017161447,1500.82,6101.583,399.97,5.995,1.4996895,1.325,118.187781633333,0.244279333333333,100,0,0,0,0,1,1924.547,0.649379313592731,"1","1","0","1","0","0","0",3,32.6042251586914,-4.06508986446807,"Medium"
"Dasypus septemcinctus",-24.739094,-65.028936,"Cingulata",0.007934453,1500.82,6101.583,399.97,5.995,1.4996895,1.325,118.187781633333,0.244279333333333,100,0,0,0,0,1,1924.547,0.649379313592731,"1","1","0","1","0","0","0",3,32.7104568481445,-4.83654086247757,"Low"
"Dasypus septemcinctus",-11.904988,-48.737133,"Cingulata",0.014046834,1500.82,6101.583,399.97,5.995,1.4996895,1.325,118.187781633333,0.244279333333333,100,0,0,0,0,1,1924.547,0.649379313592731,"1","1","0","1","0","0","0",3,19.4081745147705,-4.26535824667311,"Medium"
"Dasyurus maculatus",-41.019952,144.672274,"Dasyuromorphia",0.358974359,1782,2482,395.39,4.47,1,1.456,3.49,1.36,30,0,60,10,0,2,2206.01306666667,0.260454282260015,"1","0","1","0","0","0","1",3,15.3431177139282,-1.02450431644296,"High"
